lat,lon,value
32.7384179,-83.71354857,26
42.22314063,-71.54303994,271
45.6805116,-122.67280127,74
27.4332362,-82.4428689,80
42.3887791,-88.05504143,186
39.22491142,-84.4409038,126
37.79796418,-85.45724336,8
35.09088869,-80.85265863,34
42.2859732,-71.3818748,271
35.79569596,-83.60706663,25
39.5422711,-77.9170984,35
41.3372374,-75.86486637,74
41.25610728,-73.21530144,465
36.21723397,-119.34522733,16
42.35097293,-71.1201899,271
35.58606867,-94.21485711,9
40.0406264,-75.1502926,633
40.09879821,-74.14611812,687
40.75462879,-73.98156102,687
42.40590277,-83.10113135,224
47.3400446,-122.32690352,64
42.22665621,-83.27802479,224
29.3360218,-98.4477253,39
41.9148356,-83.4059885,99
40.84517105,-73.98101657,465
32.7404479,-117.1848266,100
41.83180549,-88.14841034,322
32.41533287,-88.6905213,9
30.32206677,-95.4583956,143
42.43996004,-71.02578845,271
39.89434141,-75.3258575,633
40.08759894,-82.93167391,25
42.35887206,-71.05633294,271
41.34103834,-73.23291432,465
44.100568,-121.2974905,2
40.82226341,-73.1340516,465
35.31377463,-81.52744981,75
44.82829445,-93.60772739,87
41.11454754,-73.43408203,465
41.71601455,-84.21225035,99
39.3362576,-94.2563323,86
33.9817551,-118.40880011,206
41.04018474,-74.07506075,465
35.75858542,-78.6984996,35
40.1189757,-111.64336835,32
42.78853538,-73.67804817,53
42.97634798,-87.91797719,186
40.01334952,-75.1963003,633
36.42450626,-94.36625616,16
40.44769865,-78.38416937,35
38.9691791,-94.7517116,86
42.5287832,-89.0024334,33
33.9615857,-117.4011027,131
34.2959922,-119.293433,206
42.60454759,-76.18313226,58
41.89576345,-73.36212348,465
42.18649564,-71.69944145,181
41.74821455,-81.27284369,150
42.59704511,-83.50692929,224
41.70916557,-81.32304311,150
41.97391818,-87.799965,322
41.30031357,-74.23045771,465
39.90891848,-79.74111023,146
25.730882,-80.385351,130
44.79800014,-91.50952507,14
43.04850088,-76.18695466,58
41.6026831,-81.5296172,150
30.198204,-92.077476,8
39.38571287,-84.29398557,117
40.70567386,-83.92099933,117
42.2362149,-83.2928693,224
33.3903691,-86.8150959,27
38.7302697,-90.2233724,107
41.03872524,-80.66763504,150
39.74088413,-74.29005857,687
40.89175316,-74.512397,465
39.79125206,-88.93808722,39
42.91117873,-88.00401681,186
40.89093623,-81.59924192,174
41.55126539,-74.19267462,465
35.08893211,-106.5428612,16
41.97404339,-87.80025936,322
39.86882284,-75.43113724,633
41.71892475,-88.2078662,322
41.33495546,-73.0660163,246
39.42615802,-76.61749564,93
29.56657008,-98.61924028,20
39.93675201,-74.98802274,633
44.98840947,-93.23214294,87
40.60805123,-73.64338041,687
28.49674816,-81.50566087,60
35.1632291,-89.9810069,60
39.74682435,-75.56247618,633
28.14759661,-82.33872274,28
32.7266078,-82.7269289,22
32.72950839,-97.11326757,70
42.19916128,-83.50109435,224
35.58157015,-82.729303,20
42.5975133,-87.82144311,186
32.76264137,-96.78087278,116
40.2087178,-74.0492647,687
41.71277996,-73.93442706,465
39.88401022,-75.10387891,633
34.07091857,-118.45031856,206
34.1783705,-118.3741445,206
37.5913639,-122.02530566,81
30.60426333,-96.31812932,14
42.07576336,-83.22313783,99
39.4764841,-88.17658065,18
42.15478623,-71.00806042,181
33.65894123,-117.90473375,100
36.072163,-115.295384,57
41.9941334,-91.96866878,15
30.02306567,-90.27421681,29
42.2892773,-71.14926849,271
30.83525301,-83.2812032,8
32.80888384,-80.0143714,28
39.48839195,-74.92630443,633
41.16904118,-81.35450302,150
40.07487165,-74.05766174,687
38.82163292,-94.4748875,86
32.43216915,-80.58165036,15
36.23003991,-86.56916707,60
36.7333033,-108.1839098,4
38.41584288,-121.52596721,61
29.88474316,-95.46841018,143
41.79374341,-89.68955223,9
41.31453706,-72.85710222,246
32.49998326,-97.00819574,116
38.5202976,-121.4653427,61
43.29530111,-76.8385841,58
43.02391495,-78.81910393,60
29.8449332,-95.47228095,143
42.75854037,-73.61797032,53
29.88472517,-95.46842923,143
40.67165158,-74.1193237,687
34.8232463,-92.2109749,24
41.24432978,-75.88074347,74
44.981387,-92.964758,87
37.59182742,-120.97579717,81
42.20688376,-72.64388717,56
43.11871457,-77.70162483,57
41.70896947,-88.15590552,322
30.45097114,-81.71796875,44
29.42354701,-95.25202682,21
40.04428026,-79.98087603,146
42.41059542,-71.23588781,271
41.36170991,-83.12477805,99
45.70804589,-122.7134532,74
39.89764688,-83.08106727,117
40.86686994,-73.91991865,465
25.68481949,-80.31333047,130
42.97744261,-70.94965185,271
39.98980506,-74.99507594,633
39.07442941,-94.6960846,86
41.35077182,-82.06395591,174
33.53772939,-82.13490092,22
35.9497962,-77.8062172,35
42.61039015,-83.00617746,224
42.39805009,-83.41122715,224
29.58976355,-98.3582682,66
41.53961924,-83.61731124,99
41.9489437,-87.64682818,322
42.14572313,-83.19853594,99
41.70740518,-72.67252749,246
29.5865252,-95.57698303,143
30.55993927,-97.68447988,66
47.11096842,-122.33611263,64
40.15497347,-74.29835672,687
32.7074886,-117.0641277,100
43.13393285,-88.04203106,186
41.25090171,-72.87994261,246
40.57659221,-85.69664793,45
35.88938693,-77.56160899,35
39.4537964,-83.819492,117
40.91117126,-73.90699343,465
41.11888505,-80.33259032,150
40.17843824,-87.61970429,18
35.45638611,-94.76871386,16
43.1656023,-87.9822689,186
36.14604921,-115.03582526,57
33.00474382,-97.21361577,70
42.34923446,-89.0521684,33
33.757581,-84.396474,62
44.81732212,-93.17145986,87
40.6780254,-73.86095608,687
42.1402234,-83.1837781,99
35.1632291,-89.9810069,60
42.35682224,-71.05653967,271
26.2539284,-98.25545784,38
40.4274476,-74.22940669,687
39.90694003,-89.59570559,39
34.01558645,-118.13761258,206
40.53567646,-74.22300057,687
45.6733607,-122.5072429,74
41.87549023,-87.62641006,322
28.58506279,-81.32312059,60
40.42639355,-79.9993405,146
35.52382,-97.94678015,55
40.045288,-75.552485,633
47.43169764,-122.21794802,64
40.89586185,-81.40334257,150
45.66986741,-122.53036662,74
37.23298151,-121.783132,81
37.91125578,-85.32644709,8
46.46973114,-122.86487111,95
44.53287578,-89.5732187,5
41.62420229,-81.42140466,150
29.58501331,-98.62630627,20
42.4005158,-83.2675549,224
40.28520056,-79.58576466,146
38.58190482,-75.28785498,43
34.0907325,-117.9763308,131
33.20687514,-86.82651604,27
34.02855679,-117.91544136,131
36.15795147,-115.12680623,57
42.82836865,-88.13793025,186
39.91465861,-75.29710575,633
44.77197048,-93.29217379,87
39.25569078,-77.22092174,125
41.10772848,-83.1825757,99
35.39558708,-97.52325311,55
35.65743253,-78.57645919,35
39.77755217,-104.9481891,59
33.01337725,-96.83403006,116
41.48343653,-81.98200705,174
42.3559915,-87.8432337,186
35.90871537,-94.97319565,16
39.15331086,-77.22879745,125
42.96196821,-78.7953614,60
42.46451464,-71.06523477,271
42.56471431,-83.46258969,224
29.88475318,-95.46838764,143
42.43220839,-83.90125444,224
27.868095,-97.2138711,34
42.0257299,-87.72384,322
40.61167555,-87.07671915,48
33.78651607,-118.179865,206
41.86629516,-88.15739902,322
42.24768316,-83.25507662,224
41.30419937,-96.11543831,35
26.12266922,-80.38391876,130
40.8623918,-96.70023659,35
42.44225223,-83.18132579,224
41.46698846,-75.56457379,74
46.46977825,-122.86486063,95
26.74525661,-80.10912523,5
41.79856519,-71.39948582,181
40.68858818,-73.34165538,687
33.9558992,-92.1898442,24
40.79740885,-73.93335113,465
40.6177178,-74.00462092,687
25.966665,-80.361551,130
35.41240285,-97.44879003,55
40.1811169,-75.14873063,633
41.44671142,-88.24077372,322
30.45097114,-81.71796875,44
40.67470956,-74.23446215,687
40.69798857,-73.2933569,687
37.27234891,-79.95319899,32
33.98506352,-118.17367105,206
40.45177851,-74.28352952,687
39.92265955,-75.25608005,633
41.61294996,-83.52927611,99
29.5060908,-98.577596,39
39.46267835,-80.15755372,65
39.922717,-75.2561231,633
41.53310792,-93.62816396,47
28.0715688,-82.4224141,80
42.41137297,-83.40534115,224
40.91317,-73.99323,465
41.10181056,-73.80524903,465
42.1098838,-84.166926,99
40.10196431,-104.93105217,59
41.04788668,-75.11417591,74
30.61667179,-96.34440962,14
41.42816412,-73.48894142,465
41.58925549,-83.27719775,99
41.58603333,-93.47290489,47
33.80813879,-118.31616669,206
32.75445324,-117.23164888,100
42.89322553,-88.07782114,186
41.66446252,-86.1579332,38
39.83637446,-75.40653201,633
39.75703347,-75.00817319,633
41.70765343,-71.94154042,246
40.6692609,-73.50921236,687
33.784942,-78.9636155,47
42.50015379,-70.97666717,271
40.42634375,-79.99927078,146
40.24499184,-74.31930855,687
42.94054904,-78.78155527,60
33.16848879,-96.65094679,116
40.85306151,-73.85341504,465
42.400474,-83.267514,224
42.23363831,-71.06895763,271
33.79133393,-118.21890933,206
35.16605055,-89.98625692,60
42.00666149,-83.94854109,99
41.41664989,-72.78447135,246
38.35099202,-75.59421088,43
42.48151076,-71.13911541,271
41.23533706,-81.81958661,174
30.32508735,-81.73254375,44
43.65845046,-93.3568819,87
41.61244477,-73.14062428,465
41.50780698,-87.66624077,322
42.74810768,-87.80603331,186
45.18941552,-93.3518357,80
34.10182921,-117.77221278,131
44.8249292,-93.58981804,87
41.77221206,-72.7169301,246
38.2581189,-85.7369672,126
33.18016322,-96.78105566,116
41.8219204,-71.410478,181
37.7486385,-122.1991985,81
33.0209264,-117.14018082,100
41.35667777,-73.00855226,246
34.60406389,-98.4321778,7
43.07661236,-78.86155461,60
41.5566416,-74.18854075,465
36.85215049,-120.43691807,37
33.95086538,-118.13000564,206
45.47693239,-122.53135183,74
34.7840812,-86.5617928,18
40.08179886,-86.07735902,48
31.53898319,-91.3734605,6
32.6971094,-96.5653561,116
42.65548315,-73.76305235,53
39.61411199,-84.22352168,117
42.33381,-71.12899022,271
37.8993617,-78.3120555,31
39.8951447,-75.3058641,633
34.1944869,-92.052905,24
34.277911,-85.195026,62
27.91621852,-82.31060147,80
43.11754013,-79.02645227,60
40.53887201,-77.624657,35
28.87764549,-96.99893718,11
42.5117322,-83.1267711,224
38.4141646,-82.4351758,29
38.79664005,-97.60031405,8
35.56133282,-78.74257972,35
39.95572,-75.42462207,633
26.2928308,-80.21938,130
35.4331422,-80.58190434,75
37.7896639,-122.1611783,81
40.08836584,-79.74656522,146
40.86256441,-74.19422968,465
21.3241014,-157.8761648,19
39.5722634,-84.33148342,117
28.13752529,-82.690272,28
41.47341893,-74.48742053,465
33.2001565,-87.56411354,8
33.7574176,-84.3963367,62
39.84054448,-75.11802211,633
40.71557494,-74.22890034,687
32.40120857,-106.78570306,4
41.51843287,-84.31524641,99
30.19785136,-93.3790895,22
44.9858067,-93.2162118,87
43.06398382,-76.11533823,58
27.34228481,-80.35953387,22
40.62083831,-73.73916904,687
38.9105689,-94.66098962,86
42.36084333,-71.23265536,271
40.70568542,-112.03209342,32
41.23117786,-88.83451832,9
38.8123727,-77.1049452,125
29.60535243,-95.44854096,143
26.1314276,-80.2774634,130
40.44856828,-80.21511711,65
42.68570242,-84.50558362,85
40.76258305,-73.46530382,687
41.33648315,-72.80159768,246
41.9321669,-87.87046383,322
38.5222481,-75.22872895,43
40.6688995,-74.254033,687
32.82486905,-83.74377334,26
40.42655912,-79.99920021,146
41.30417624,-96.11543169,35
26.25397997,-98.25545758,38
38.27802253,-77.49591436,47
34.8899306,-117.00624421,131
25.5583934,-80.3735085,130
40.02302,-74.10068,687
40.40083957,-74.36461592,687
40.09382527,-75.40482248,633
32.847047,-83.618235,26
38.39713293,-75.56231624,43
33.65904655,-117.90475798,100
42.0143405,-93.65002287,47
39.2246288,-84.1749251,13
39.35901659,-94.36224927,86
40.72781315,-74.05864947,687
41.7443533,-74.08478865,465
39.83471952,-75.04402508,633
31.56458961,-84.20340227,14
41.34500067,-88.83747846,9
35.4659129,-79.1567293,40
40.8636744,-74.3733956,465
42.66323922,-85.2769414,85
40.5039631,-80.0764256,146
40.28240686,-74.2481943,687
29.6878183,-95.4815794,143
27.94279754,-82.39628076,80
41.20442731,-73.18661286,465
40.1870107,-85.4147288,45
40.16528931,-74.97656869,633
45.65060542,-122.56310573,74
30.72355003,-88.14393817,35
34.82715189,-89.99797305,15
34.66454966,-118.18088416,206
41.5694113,-93.71962222,47
41.83003037,-76.17873057,33
34.6601533,-79.1078326,47
40.16908592,-80.59907835,65
42.38164193,-87.97283077,186
39.15150741,-84.63507394,126
41.13142361,-81.60915114,174
39.52185641,-80.33017167,65
28.37388712,-81.68684579,28
42.40595775,-83.10107913,224
40.41007301,-80.52871177,65
43.39957223,-84.60753386,85
41.55683246,-74.18846806,465
39.99521637,-81.17735005,65
39.02437135,-95.74071221,17
42.08522062,-71.98676069,246
32.7843696,-116.9597168,100
30.8794689,-83.2637428,8
35.99541006,-86.77529746,60
36.49419876,-87.3975106,8
42.11433586,-80.04751987,16
32.6687328,-96.9045625,116
40.0175837,-83.1630017,117
40.04504697,-84.20028744,117
34.10773158,-117.88621901,131
40.7143255,-73.3602184,687
42.49527349,-96.40388408,20
27.9534703,-82.463639,80
46.19935853,-119.13213668,20
35.52612159,-97.9412656,55
42.74725946,-71.48811917,271
42.4005134,-83.2675604,224
42.57432688,-82.9908079,224
44.7905886,-93.2885386,87
40.84766642,-73.02170955,246
42.62348888,-82.95983527,40
37.75883016,-77.13948034,41
38.755429,-90.2265132,107
38.77791743,-76.0753651,125
41.0164822,-81.14795285,150
21.3463073,-157.86193217,19
45.23277082,-93.17703383,80
42.80362552,-78.83983018,60
36.7233964,-119.7966224,37
38.01957774,-121.2759931,61
42.80071035,-83.73678127,224
43.08959328,-73.50733122,53
35.034666,-85.267349,62
36.2304026,-86.8054724,60
40.85439697,-82.33599774,174
39.68064237,-75.73813895,633
40.6186414,-74.1377664,687
35.30960815,-80.79547187,75
40.63403302,-112.03212068,32
36.3250026,-86.6216089,60
44.7626677,-93.1715504,87
29.56846491,-98.59509738,20
42.246649,-84.3919676,85
36.66829927,-93.2511918,11
38.89226017,-104.74715816,26
28.47395101,-81.44093252,60
29.54400182,-95.68286177,14
28.1800651,-82.3624279,28
40.71465146,-74.04331458,687
37.16147709,-76.51713677,41
37.0538889,-76.4373468,41
39.08764616,-74.81682928,43
40.1403738,-82.9965284,117
41.27582026,-82.05875871,174
42.3441195,-83.4343558,224
40.40885168,-75.50583165,633
37.96320273,-87.45252203,17
40.4168185,-74.1233875,687
47.56968617,-122.6587578,95
32.0529244,-84.21799505,14
33.95976011,-118.17711653,206
43.3748633,-83.5839922,224
45.5514396,-94.1441876,80
42.34219854,-71.1041764,271
38.21277281,-85.53220808,126
43.21146865,-77.95274634,57
41.40011491,-82.01928514,174
27.34227785,-80.35952808,22
38.01057482,-87.51162679,17
34.03426012,-118.20687309,206
32.56976781,-84.958589,47
38.2497933,-104.6115133,26
34.06650574,-117.9739942,131
37.629885,-122.0978416,81
40.14003916,-74.86349369,633
33.1989155,-86.8571938,27
29.4188487,-98.5305449,39
40.06581141,-74.06905184,687
40.72524,-73.97982,687
40.62811724,-74.36890871,687
39.0751398,-84.5156307,126
39.97445417,-75.1566371,633
42.3731313,-88.1532668,186
37.32967157,-77.42139765,31
42.31541908,-85.64662325,85
38.84677653,-76.86883504,125
34.80987987,-87.68238352,4
40.111573,-74.79618398,633
40.0327239,-81.58520415,25
36.98824338,-86.45625309,23
39.762258,-75.66085659,633
40.4910503,-86.1137697,48
41.5669799,-87.3057685,322
40.91114716,-73.90702025,465
35.7397229,-81.297855,75
42.43259996,-71.04018727,271
27.4887296,-97.85671206,34
42.86079007,-85.86165316,11
41.71456896,-87.77608293,322
40.69407632,-73.91238237,687
43.60782516,-84.71267741,2
39.02440818,-95.74057016,17
35.76972882,-83.98695411,25
34.72992398,-81.80294503,30
35.4666626,-81.310963,75
35.4813791,-97.4962388,55
41.99581778,-76.53260538,33
42.13290707,-88.00854673,322
45.8310361,-119.306447,20
41.36755258,-72.92206474,246
42.11278506,-71.41945696,181
39.12646454,-94.35954141,86
38.91229732,-94.33072662,86
30.49643897,-86.54969878,3
34.11105429,-80.88293843,34
40.65166758,-74.12796378,687
37.76466269,-87.09904917,23
42.5912368,-114.4619206,2
42.53185126,-83.49536587,224
40.75456556,-85.80766025,48
40.65827277,-75.47187774,633
28.37387312,-81.68680907,28
41.8886137,-87.62522494,322
29.37939498,-98.50521564,39
40.68611,-73.98017,687
33.6032924,-112.1630324,68
43.05627173,-78.96089005,60
41.04864091,-85.1266431,23
40.5504794,-75.41975557,633
26.74527591,-80.1092094,5
40.6931764,-73.91204998,687
40.58629263,-111.99798401,32
38.89557622,-104.75433818,26
36.18933423,-83.09705957,25
42.8829512,-78.87022801,60
39.02420562,-95.74060908,17
29.57315249,-98.54134768,20
40.79969674,-73.9955877,465
40.15674834,-79.54080407,146
41.4522,-82.200452,174
42.69441336,-84.55246543,85
43.7332019,-87.8061578,25
64.83957181,-147.82398508,4
43.09320321,-77.91559229,57
29.63828218,-98.00428984,66
45.171193,-93.2336621,80
31.7547617,-93.1044401,1
40.18433474,-74.08721684,687
31.20316455,-81.37673398,15
40.67707895,-73.50034657,687
34.0168176,-117.56551506,131
43.0646866,-70.7891607,271
35.85532732,-86.39214666,60
40.53946567,-78.40853736,35
26.26269807,-98.24469192,38
36.86078908,-120.45717077,37
38.44919776,-121.36100799,61
41.4151015,-81.5479206,150
29.73368105,-95.40685896,143
40.72231349,-73.31174662,687
34.0771139,-117.9775768,131
30.05162059,-95.3678707,143
35.1070401,-80.77498285,34
29.88474316,-95.46841018,143
33.8240641,-79.057214,47
32.4491977,-81.76984,22
34.10092979,-117.88693794,131
34.04099346,-118.31073152,206
39.73323915,-75.1484045,633
29.4647233,-98.53968747,39
38.3527222,-81.7312589,29
45.6921973,-122.6516191,74
45.1983807,-93.4151428,80
39.17248503,-75.50895567,43
26.5631282,-81.99453889,13
39.1942194,-94.3961444,86
41.44249357,-81.85566573,174
28.49653846,-81.47462689,60
42.07971254,-80.16106959,150
46.46973969,-122.86483783,95
38.22861913,-85.54153495,126
33.9024858,-118.3523702,206
41.81606883,-90.24361256,44
45.8460427,-119.3088844,20
40.5919123,-74.08708059,687
40.0176431,-80.7388905,65
39.8791786,-74.93198996,633
42.1870064,-85.5715787,23
41.7059372,-88.0695841,322
30.2295821,-93.36194163,22
35.95537203,-86.76409072,60
40.65898812,-73.94889758,687
42.97052256,-78.70207965,57
32.78608051,-97.3934288,70
35.1649534,-89.9839502,60
39.5498348,-90.48058563,6
40.61608601,-74.13880122,687
40.0628163,-75.006255,633
40.63838821,-74.25902573,687
39.81702163,-84.86095542,45
26.19132298,-80.26263048,130
39.8269307,-75.44804,633
46.8910566,-96.7984283,16
42.3731313,-88.1532668,186
35.0096447,-80.6783312,34
38.70083213,-93.22745919,6
26.2902586,-98.18326456,38
40.94432354,-74.22750594,465
41.84665206,-71.43935403,181
37.71137733,-84.06223129,10
40.22393049,-75.08837245,633
40.2815865,-76.8515084,93
47.83342366,-122.2393022,24
33.87244976,-118.15635611,206
32.51751209,-85.24024098,47
42.9298518,-88.07045421,186
41.77127705,-70.65168986,181
38.86487744,-77.30575925,125
32.8662197,-83.6069978,26
39.73994005,-84.17314371,117
39.9559485,-76.7191686,93
33.75770284,-84.39650823,62
39.92265955,-75.25608005,633
40.80268336,-73.13785885,465
40.18022228,-80.25780841,65
30.28957,-97.725845,66
42.56168819,-82.89364463,40
43.14066539,-77.64673895,57
46.46976006,-122.86486281,95
39.84743693,-84.30245075,117
48.08790075,-122.16107004,24
40.0578353,-74.07886782,687
39.04244518,-77.39707148,47
42.21315889,-71.18925512,271
47.06853397,-122.33273637,64
41.3374633,-73.7948456,465
40.13477879,-84.24909428,117
38.41871906,-96.22822763,17
30.58969515,-96.32169851,14
38.7699266,-90.3191129,107
41.01595113,-81.62696697,174
39.77123354,-75.92829781,633
41.81069213,-71.41264373,181
40.9342157,-74.1500355,465
39.8294435,-105.0204832,59
39.6118936,-77.77363902,35
41.48802306,-75.55793474,74
41.61280717,-83.68258052,99
41.8845612,-87.728036,322
41.9557771,-88.0548249,322
40.69060361,-73.49825939,687
33.833639,-117.9225054,131
39.6851397,-104.78399295,59
41.91047466,-71.9038645,246
39.75031323,-104.99533566,59
39.6890235,-84.21350543,117
41.85031636,-90.20450645,44
35.05329609,-106.69713735,16
40.54064976,-75.41022802,633
35.31374305,-81.52747217,75
39.15849594,-80.05059871,2
41.37608459,-72.06612897,246
38.755429,-90.2265132,107
41.72533108,-71.40200919,181
40.74417831,-74.02486783,687
42.37325215,-88.15340995,186
41.97658818,-87.76826547,322
40.66546325,-74.1200148,687
36.1639036,-86.7616988,60
41.1767702,-73.1877465,465
33.396468,-91.0400878,9
40.60525168,-111.94234187,32
39.82473919,-75.42398999,633
39.8834883,-75.31390465,633
39.39705631,-77.30562869,93
38.8029383,-90.7189686,107
45.7809355,-108.5107532,1
29.66364858,-95.20885689,143
30.51068557,-90.47185764,29
40.6133443,-75.3799282,633
40.29675117,-76.88607999,93
42.39257332,-83.36086918,224
40.59210607,-74.35116335,687
39.18179596,-86.53727715,17
38.80128622,-94.44715083,86
25.73749811,-80.42248015,130
42.84529922,-78.80146296,60
33.98647381,-80.4933476,34
39.1891101,-84.5810057,126
26.07848631,-80.39630076,130
37.62021638,-84.59335,8
33.3080981,-111.8171776,68
39.8613285,-74.9718455,633
41.3828095,-73.4338584,465
32.88177577,-97.121032,70
42.20523418,-71.18119044,271
33.0303171,-97.3203302,70
41.44017325,-82.76435305,174
42.55440301,-70.84361873,271
35.79570874,-78.8713392,40
41.4068107,-81.7898121,174
33.93457688,-118.17971103,206
41.29030129,-72.96165255,246
45.51386035,-122.4138995,74
42.6918791,-83.5596881,224
40.1463529,-79.53680338,146
43.0646866,-70.7891607,271
42.3014535,-71.4055951,271
39.09723691,-84.84430031,126
28.2911748,-82.7090419,28
40.53873413,-77.62474459,35
36.67460674,-93.23028565,11
37.6045913,-77.5392873,31
40.69799819,-73.29341857,687
41.75120819,-92.71857786,15
33.36500047,-111.88576886,68
33.36334991,-82.07913208,22
33.97604263,-118.15406456,206
33.5640319,-86.8224539,27
40.356015,-75.9653283,93
26.00693357,-80.20888745,130
40.64320085,-73.61404181,687
42.48314018,-82.95103296,40
41.14929367,-73.44823251,465
32.45679086,-80.79775536,15
42.5122803,-87.858553,186
41.37151303,-93.57750072,47
40.7838411,-74.166276,465
33.2053059,-96.6431692,116
32.47673547,-84.97337543,47
29.50009055,-95.1422839,21
40.53567646,-74.22300057,687
30.38902989,-91.2489822,29
34.04259819,-118.20201092,206
44.686429,-93.29441766,87
39.7757172,-86.1342555,48
40.89890384,-74.6921616,74
33.33785087,-82.04373682,22
43.57349315,-96.56534803,20
41.48950984,-90.58162923,44
46.2059053,-119.1847504,20
39.93668845,-75.15083955,633
36.22874733,-80.30018605,75
30.287926,-81.601035,44
47.20076806,-122.43000354,95
39.03296516,-94.57946786,86
39.34578455,-74.57665472,43
40.2383078,-74.8830837,633
39.43524887,-84.58639757,45
42.35147966,-71.11647497,271
41.35688759,-74.66520161,74
42.35992904,-71.24408486,271
40.11571687,-74.9210774,633
39.82630991,-75.23779374,633
40.74990463,-74.37392424,687
33.65902448,-117.90475898,100
39.74305197,-74.97837936,633
44.5186643,-88.0934805,25
43.8474998,-91.2380557,16
40.69409866,-73.9123337,687
41.82679755,-90.5348528,44
42.80432152,-87.80809955,186
38.9937696,-76.9912567,125
42.11674052,-71.86239171,246
42.88059957,-70.86902811,271
25.92257275,-97.45661652,38
41.8894892,-87.8687696,322
37.71190046,-97.13726931,27
42.24859647,-83.2549544,224
35.166042,-89.98624972,60
39.51317903,-122.19989323,7
36.20246398,-115.23342424,57
29.37498685,-98.49715476,39
40.29931521,-79.75290226,146
36.88435259,-89.54575667,12
41.08041773,-81.43923263,150
39.91037072,-78.96737594,146
40.85426526,-74.07383739,465
33.41889334,-111.92535041,68
37.9657394,-122.0021453,81
45.6741452,-122.5089561,74
39.18602641,-75.5446254,43
40.92430302,-74.1123348,465
42.10905253,-70.95625379,181
36.16353483,-95.92922526,21
31.52375627,-84.12509283,14
33.45947106,-94.09072763,12
48.0114107,-122.1775043,24
30.59849265,-87.3030007,35
41.5959803,-87.5443419,322
42.20818002,-70.96061914,271
42.1318657,-83.21238016,99
44.96683541,-122.98722477,12
34.04259819,-118.20201092,206
33.93174228,-80.38721409,34
29.60312038,-98.53983767,20
42.75449405,-84.76098614,85
40.52945218,-78.39446188,35
39.90186205,-75.31491416,633
39.87382516,-75.37931328,633
42.77242654,-73.70210426,53
39.7661175,-75.66282109,633
33.74517018,-85.68837206,47
43.08817544,-70.93872984,271
33.02433468,-80.1945076,15
40.0111331,-74.79768329,633
39.20056874,-84.8280448,126
30.45097114,-81.71796875,44
42.7173448,-87.8996157,186
35.6115167,-80.8236432,75
41.17249872,-82.09749869,174
33.5647256,-85.0925035,47
38.54482683,-121.22636244,61
39.92050255,-75.16181635,633
41.71801268,-86.25088001,38
40.76104668,-73.98641668,687
41.35666388,-88.85536043,9
26.18815243,-80.14551598,28
41.78944144,-71.41032355,181
42.4516837,-82.9942621,224
42.30972399,-71.83503726,56
33.78784941,-117.9137659,131
40.0053003,-75.0297867,633
29.57314321,-98.2517437,66
35.76886868,-77.95267993,35
33.6085753,-112.1749613,68
40.7630276,-74.0397011,687
42.63403738,-83.36887641,224
40.4020187,-81.3428628,65
42.1790346,-88.0618505,322
40.28765041,-75.596062,633
28.52011564,-81.43947342,60
38.755429,-90.2265132,107
38.36743018,-89.03691036,18
40.06652826,-88.94478173,39
39.4796999,-74.48322178,687
44.95953138,-93.23477071,87
40.45167166,-74.28309453,687
41.0717068,-81.5052055,150
33.58349359,-117.73450945,100
33.89007493,-118.14798185,206
33.92231945,-84.5728302,62
39.68902233,-84.21348203,117
47.87349808,-122.16499745,24
35.69731592,-80.43000697,75
28.70505281,-81.30245318,60
32.22702511,-98.19450919,20
40.98681929,-73.79797872,465
29.55455785,-98.67691213,20
45.20429393,-93.83585569,80
41.52451987,-90.42947665,44
39.43122184,-80.16323367,65
38.28674247,-77.59164982,47
32.47251489,-84.98911621,47
36.0791811,-86.7213764,60
27.2727602,-80.4215869,22
42.6303104,-71.3278442,271
35.24701784,-81.24875279,75
40.8909283,-81.5990203,174
26.10751985,-80.297367,130
37.39019454,-94.70544009,5
42.75339074,-71.2715209,271
42.18350557,-83.44622114,99
34.15776414,-118.37383553,206
35.56148694,-82.63240111,20
41.55322866,-73.00887629,246
39.0098522,-122.0533362,61
35.16604471,-89.98625685,60
41.12472674,-73.39078721,465
30.18353947,-81.82975782,44
38.17163057,-85.66310791,126
38.53236384,-89.99346731,18
38.7577304,-93.7399239,6
42.25264878,-83.20076735,224
39.97060105,-104.82321353,59
27.54837526,-99.47585943,3
34.14335886,-117.28217139,131
29.20615884,-81.02825571,60
42.73126574,-84.47273551,85
42.46516998,-92.44351296,8
43.2209263,-71.53272171,271
28.93399744,-81.29934979,60
42.4267335,-71.0956227,271
38.163236,-84.903274,126
40.32693285,-76.51696375,93
25.54146304,-80.36772139,130
40.80788844,-74.3809693,465
39.40446373,-77.34616768,35
33.92236947,-84.57286118,62
41.55456816,-74.18776824,465
42.84320335,-88.73949065,33
41.71277996,-73.93442706,465
39.87264686,-74.86881524,633
41.57718162,-73.00514177,246
31.17243004,-81.48107199,15
42.07975432,-71.00674889,181
39.73057608,-104.81331092,59
39.68638369,-75.75264542,633
39.8475635,-75.0437823,633
40.540258,-111.892266,32
40.69404457,-73.91239557,687
36.4874753,-86.6276965,60
41.08261859,-74.17753522,465
26.1571814,-80.2136953,130
40.65319941,-75.26949103,633
42.31452095,-83.4238783,224
40.01237956,-74.88873015,633
35.16601126,-89.9862052,60
30.28835307,-97.7335343,66
41.6813768,-91.563864,15
39.64889516,-77.16783213,93
