lot	lon	time
42.80869225	-70.86873704	2012-12-14
33.99480144	-96.41794891	2012-12-17
34.03173291	-118.4903483	2012-12-16
33.1959798	-117.3706615	2012-12-12
39.92265955	-75.25608005	2012-12-12
41.25916365	-81.4328694	2012-12-10
38.7908451	-82.88544875	2012-12-11
45.17143381	-93.15089973	2012-12-15
46.46974568	-122.8648033	2012-12-14
32.7110817	-117.0690275	2012-12-12
42.61868916	-82.96598875	2012-12-13
38.8812804	-77.1139467	2012-12-10
39.96188284	-75.34378398	2012-12-11
39.444414	-74.5069126	2012-12-11
40.78176271	-72.8535305	2012-12-11
40.31924096	-76.42219302	2012-12-11
34.00457919	-118.08927298	2012-12-13
39.7488361	-74.97287464	2012-12-10
38.03332209	-85.59881872	2012-12-12
40.61618937	-75.48962122	2012-12-16
25.79394028	-80.23617945	2012-12-11
42.82836865	-88.13793025	2012-12-12
38.5202976	-121.4653427	2012-12-15
39.98322325	-75.16191431	2012-12-14
41.42978632	-71.97224552	2012-12-14
35.90083889	-79.06617159	2012-12-10
41.13142361	-81.60915114	2012-12-12
39.0751398	-84.5156307	2012-12-12
40.72704851	-82.52446923	2012-12-12
34.12697622	-117.59650692	2012-12-13
36.19384227	-86.62939293	2012-12-15
45.12726671	-93.53116086	2012-12-11
40.43762056	-82.36315085	2012-12-10
42.5798985	-72.55795486	2012-12-15
40.89518373	-81.52383397	2012-12-13
37.35601894	-121.83456231	2012-12-17
40.04266259	-74.66245864	2012-12-17
42.35324346	-71.22163433	2012-12-11
36.780732	-76.168897	2012-12-10
38.5202976	-121.4653427	2012-12-15
32.76144102	-95.87085002	2012-12-17
38.52249229	-75.22852829	2012-12-11
37.78070913	-77.10770949	2012-12-18
42.67510515	-71.33722832	2012-12-12
39.63635984	-75.07045541	2012-12-11
35.1851092	-90.0043144	2012-12-10
39.86895605	-104.96816087	2012-12-16
32.7445516	-117.074158	2012-12-13
40.40885168	-75.50583165	2012-12-13
40.44440076	-89.03309994	2012-12-10
32.91511295	-83.71066209	2012-12-12
40.28292134	-74.00673891	2012-12-11
34.03199487	-83.99263506	2012-12-15
35.63818565	-78.8744544	2012-12-18
38.71332305	-76.21125639	2012-12-16
25.94917063	-97.51556709	2012-12-15
41.55694302	-74.18864665	2012-12-13
47.0780923	-122.3124372	2012-12-17
39.8876477	-75.0957196	2012-12-11
41.40396933	-75.65155037	2012-12-11
33.19846984	-87.54914656	2012-12-12
42.86118238	-88.16608368	2012-12-14
36.17548397	-115.04460011	2012-12-16
40.52374024	-79.84054446	2012-12-10
38.81797607	-76.90698623	2012-12-11
33.8245236	-118.2195894	2012-12-10
34.08052531	-80.93573973	2012-12-12
40.34836318	-74.06558579	2012-12-11
40.61612944	-75.48936029	2012-12-11
40.0975061	-74.0822199	2012-12-11
32.80723656	-96.62410056	2012-12-16
39.88309076	-75.71860592	2012-12-11
35.2803876	-120.65213087	2012-12-14
41.55683246	-74.18846806	2012-12-11
44.72026825	-97.02784729	2012-12-12
35.1657088	-89.9920705	2012-12-14
47.22914636	-122.39751756	2012-12-10
37.75830609	-84.292733	2012-12-12
35.62204112	-78.74623477	2012-12-13
39.56861786	-74.70966632	2012-12-11
40.61601422	-75.38975097	2012-12-10
41.07379476	-81.51666508	2012-12-13
40.60171781	-74.0931912	2012-12-12
38.16044998	-84.89919153	2012-12-11
41.34223414	-72.91396698	2012-12-14
39.9205893	-75.1618237	2012-12-10
33.90381489	-83.9337395	2012-12-15
33.34295503	-82.07338615	2012-12-17
40.40131336	-74.25925696	2012-12-17
40.64632975	-111.84222427	2012-12-11
41.65975928	-70.89351526	2012-12-13
41.69846008	-70.59053997	2012-12-16
44.8353613	-93.0482232	2012-12-14
39.29955061	-75.61594318	2012-12-16
42.1175203	-84.3211333	2012-12-13
40.8203743	-74.1041366	2012-12-11
38.2318604	-77.5008384	2012-12-12
35.31356381	-81.52928781	2012-12-13
39.86088522	-75.35458323	2012-12-11
39.771324	-75.92829281	2012-12-13
40.83022463	-81.56344053	2012-12-12
26.5993185	-81.8142281	2012-12-16
33.71067533	-80.27975517	2012-12-18
27.6812054	-82.3211104	2012-12-16
40.69273559	-73.84647634	2012-12-11
41.2756401	-82.5637691	2012-12-16
36.47392654	-79.84013519	2012-12-12
47.15480596	-122.45935782	2012-12-16
40.93291347	-74.12825684	2012-12-17
40.77794371	-73.6613415	2012-12-12
28.80790261	-81.86595934	2012-12-17
39.4046288	-76.5262897	2012-12-12
42.352051	-71.31092426	2012-12-13
38.80097805	-90.23337006	2012-12-10
39.86893866	-84.88148227	2012-12-12
36.01100885	-79.80308407	2012-12-14
39.74463214	-75.34537871	2012-12-11
38.5907689	-121.4132275	2012-12-12
27.52322441	-97.88738279	2012-12-11
40.74861933	-73.87007944	2012-12-10
42.34275745	-71.08096584	2012-12-17
34.08529459	-96.78050102	2012-12-18
41.87351818	-88.20610033	2012-12-11
39.6083	-78.95205015	2012-12-17
28.14478852	-82.32163899	2012-12-11
44.935689	-93.1057543	2012-12-12
34.3628579	-117.64402477	2012-12-12
46.36615044	-120.22435167	2012-12-12
35.74482313	-83.55611606	2012-12-13
42.3686682	-71.08114384	2012-12-12
43.1855124	-76.23335683	2012-12-16
40.3411281	-75.63015829	2012-12-11
34.75797351	-96.67742447	2012-12-11
29.52931548	-98.56426337	2012-12-17
41.36180085	-82.24270833	2012-12-14
34.06345327	-118.03251972	2012-12-12
39.90877248	-74.82268353	2012-12-11
34.11193231	-117.82624902	2012-12-10
40.89442838	-81.10328568	2012-12-12
40.84469726	-74.12175445	2012-12-14
41.70781793	-88.21211944	2012-12-12
40.9490339	-72.9204933	2012-12-17
41.2662154	-82.0640397	2012-12-17
34.04415256	-84.65993316	2012-12-14
32.32868558	-111.04457891	2012-12-10
25.9649444	-97.4810495	2012-12-16
33.22434874	-97.11235611	2012-12-14
26.04112074	-80.33967932	2012-12-17
30.25186578	-82.11017899	2012-12-17
26.70466549	-80.05073483	2012-12-12
32.84146548	-97.07476008	2012-12-13
40.28254184	-74.00440389	2012-12-11
41.27255361	-73.28041717	2012-12-16
41.4586502	-82.181542	2012-12-16
39.47877779	-80.15856748	2012-12-11
32.86768867	-96.75435705	2012-12-13
41.66351477	-83.6108299	2012-12-14
39.97394063	-74.95978134	2012-12-17
42.43463358	-91.00434688	2012-12-16
38.1264545	-121.2696834	2012-12-15
36.780946	-76.168795	2012-12-10
40.6091544	-74.4581257	2012-12-17
38.98356962	-94.68673136	2012-12-14
40.91471429	-74.28495381	2012-12-16
39.85734348	-74.71778864	2012-12-14
32.3613924	-84.9324434	2012-12-16
41.5955364	-87.8089736	2012-12-17
41.24834338	-80.49999454	2012-12-11
32.6134932	-97.1231785	2012-12-11
35.38407491	-118.97980627	2012-12-17
44.778665	-93.2930554	2012-12-16
35.19066642	-97.42124859	2012-12-11
33.43857751	-112.39844672	2012-12-17
38.74221635	-77.11668827	2012-12-14
40.94249024	-74.18749533	2012-12-11
40.70962941	-74.00477615	2012-12-17
44.93592848	-92.88483157	2012-12-11
39.82630991	-75.23779374	2012-12-17
42.05259655	-88.10833513	2012-12-11
29.573982	-98.63304368	2012-12-13
42.18595199	-72.56755348	2012-12-16
34.23017837	-78.00595267	2012-12-17
30.6743646	-96.3828671	2012-12-15
28.10049157	-81.63345021	2012-12-14
41.52643987	-88.14972642	2012-12-12
41.2374924	-81.8983293	2012-12-13
40.36575001	-74.08058055	2012-12-11
30.0482016	-95.5789296	2012-12-17
39.1093872	-94.62617485	2012-12-12
34.02463356	-118.28082327	2012-12-17
35.37606315	-94.79988302	2012-12-12
39.9517954	-75.176129	2012-12-14
41.66817741	-83.70656458	2012-12-13
41.3437095	-72.0553531	2012-12-10
46.4697956	-122.86459308	2012-12-14
33.1876845	-80.0010736	2012-12-10
41.03476065	-73.72036049	2012-12-11
39.7046664	-77.3187677	2012-12-16
38.36746555	-89.03683157	2012-12-17
35.96217776	-86.75989011	2012-12-17
41.53995796	-89.58375712	2012-12-17
39.99312719	-82.7991984	2012-12-13
26.660091	-80.27251201	2012-12-11
45.1125515	-93.33304046	2012-12-12
43.13813201	-79.03651195	2012-12-12
40.72277376	-74.16421179	2012-12-14
40.18814664	-74.25441373	2012-12-12
36.79751587	-114.08814006	2012-12-14
40.7232998	-74.2093745	2012-12-11
39.53816144	-119.83497044	2012-12-13
42.765678	-71.3987625	2012-12-17
43.40565115	-124.25387746	2012-12-12
34.7655218	-86.4875431	2012-12-13
41.43179908	-81.39349982	2012-12-10
33.31455087	-86.77892044	2012-12-11
41.36299528	-72.94405209	2012-12-10
40.78686479	-74.14161455	2012-12-17
35.16605384	-89.98625968	2012-12-15
43.58152064	-116.17430386	2012-12-12
32.48280507	-84.5618762	2012-12-12
40.798448	-77.895442	2012-12-14
39.88447261	-76.71016051	2012-12-18
40.2659028	-74.7873428	2012-12-11
46.72568408	-117.16598907	2012-12-12
38.32468556	-82.9334068	2012-12-17
42.23272487	-71.79800026	2012-12-17
41.52654619	-88.15005218	2012-12-12
39.6875514	-104.831163	2012-12-13
47.20663445	-122.52033075	2012-12-16
38.71328898	-76.21123452	2012-12-16
40.5276424	-78.40091133	2012-12-11
38.87359015	-99.29648397	2012-12-13
40.28168826	-76.99561662	2012-12-11
40.08704808	-80.07184434	2012-12-11
41.80121211	-80.93344077	2012-12-14
34.0740101	-84.32552593	2012-12-15
29.88348674	-90.05261631	2012-12-17
40.12079162	-79.87585869	2012-12-11
42.81672828	-73.89363318	2012-12-13
42.4440662	-83.0238111	2012-12-16
42.68982721	-83.38506991	2012-12-17
40.6976798	-73.38124489	2012-12-12
41.56181923	-88.23559862	2012-12-12
37.25489629	-121.8067425	2012-12-15
35.05256133	-106.72299519	2012-12-11
43.10206843	-87.98876882	2012-12-16
33.61829281	-79.06283139	2012-12-13
38.8827405	-94.6671296	2012-12-14
37.31662629	-121.83136612	2012-12-12
40.95264977	-74.15699342	2012-12-11
36.0791429	-86.72131683	2012-12-16
37.8071541	-122.23491525	2012-12-11
38.8729709	-77.31471571	2012-12-14
40.90767184	-74.50725208	2012-12-11
40.07761445	-74.10739375	2012-12-10
42.58894466	-71.0189232	2012-12-17
41.51378387	-74.01179178	2012-12-11
34.11679244	-83.49523895	2012-12-16
32.60655917	-85.48062681	2012-12-14
40.10081875	-74.97242385	2012-12-11
46.25959218	-119.18456912	2012-12-12
40.50222494	-74.45235451	2012-12-12
42.7754257	-71.486383	2012-12-11
39.8662879	-75.2981117	2012-12-11
41.59885629	-70.54839458	2012-12-14
38.21005812	-85.64030696	2012-12-17
47.56961487	-122.6578692	2012-12-17
42.7554465	-87.8451946	2012-12-13
32.79301862	-96.9470603	2012-12-12
32.7701107	-96.7187386	2012-12-12
41.2878746	-72.80290405	2012-12-11
40.71522112	-73.60350445	2012-12-11
32.7785639	-96.80405127	2012-12-10
40.63036359	-73.734846	2012-12-11
39.98089432	-75.31969698	2012-12-11
33.774724	-118.2701274	2012-12-17
40.6187005	-75.3909351	2012-12-10
42.82141577	-73.93231983	2012-12-12
33.87275989	-118.15625955	2012-12-16
36.91781512	-89.34494307	2012-12-13
30.3813932	-87.8050524	2012-12-12
33.35919952	-82.07623291	2012-12-10
41.83308543	-87.64873391	2012-12-14
44.73767937	-93.21277116	2012-12-11
40.76201986	-73.78610434	2012-12-18
40.26716625	-74.58214852	2012-12-11
40.4932134	-81.43240473	2012-12-17
42.81535776	-75.9754149	2012-12-10
42.42286019	-71.01450585	2012-12-12
42.25259348	-77.21829361	2012-12-12
42.45409754	-83.18423375	2012-12-16
47.1704056	-122.4165756	2012-12-11
40.71777934	-73.90015447	2012-12-13
34.2315206	-84.88729178	2012-12-11
40.94295527	-80.61664958	2012-12-12
47.88283966	-122.27656498	2012-12-13
43.5994661	-83.9083582	2012-12-10
35.29944234	-80.90456961	2012-12-12
39.72736406	-74.98400617	2012-12-14
39.63243974	-79.9739407	2012-12-18
42.67453522	-71.33598813	2012-12-12
39.9529477	-75.19065006	2012-12-11
43.03190667	-75.00289969	2012-12-12
41.82052786	-71.35466974	2012-12-12
34.0397143	-81.1039598	2012-12-10
21.3241013	-157.876165	2012-12-14
39.83300513	-75.44271399	2012-12-11
39.90996164	-75.174751	2012-12-11
40.0642913	-74.11898381	2012-12-13
27.9914522	-82.456999	2012-12-10
42.7369812	-83.4527493	2012-12-14
35.37886346	-97.55854581	2012-12-14
33.58349359	-117.73450945	2012-12-14
40.57908754	-74.15945509	2012-12-11
34.99345547	-79.07941643	2012-12-13
29.89555999	-97.94184202	2012-12-11
44.0459228	-88.5497465	2012-12-17
39.76726342	-75.06651036	2012-12-10
40.0643796	-75.17633552	2012-12-11
40.88137616	-73.09188319	2012-12-12
41.1098185	-85.0582917	2012-12-11
36.0791811	-86.7213764	2012-12-16
43.15221716	-76.33478352	2012-12-11
38.64668725	-88.93648693	2012-12-12
35.49253881	-97.87719371	2012-12-11
34.12473017	-83.9944419	2012-12-18
42.400466	-83.2675064	2012-12-10
44.9577924	-93.0116658	2012-12-17
40.96948	-74.02333364	2012-12-14
42.39747481	-88.06742121	2012-12-14
39.4084305	-84.5377439	2012-12-10
40.5293629	-78.3922824	2012-12-16
41.79119134	-83.64572925	2012-12-13
26.5993587	-81.81421	2012-12-16
40.001755	-83.0151584	2012-12-11
34.00692582	-118.1083742	2012-12-12
38.68916773	-90.4897558	2012-12-14
35.34842532	-80.62314172	2012-12-10
35.16604025	-89.98624793	2012-12-15
18.33611475	-66.42194417	2012-12-14
40.33681081	-79.97722478	2012-12-11
29.9027324	-95.3308857	2012-12-13
42.18721569	-83.2267946	2012-12-16
39.41006242	-86.31376613	2012-12-11
40.5266355	-74.46697893	2012-12-17
32.4983263	-83.65324549	2012-12-12
38.73358936	-89.8849184	2012-12-12
41.1955096	-87.0384126	2012-12-14
41.86489509	-71.58239923	2012-12-12
37.5321718	-121.9839786	2012-12-17
40.7370011	-81.3992232	2012-12-12
42.3777179	-71.223496	2012-12-12
37.34044564	-79.98382944	2012-12-16
43.11347217	-88.09716789	2012-12-16
26.62014597	-81.74885174	2012-12-16
41.05587045	-73.84933706	2012-12-11
39.68442428	-104.96567474	2012-12-14
32.3612516	-84.93254123	2012-12-11
33.6590593	-117.9047953	2012-12-14
40.06404914	-80.67542081	2012-12-11
43.03855973	-83.32691828	2012-12-12
47.2670534	-122.4889535	2012-12-17
40.3368663	-79.97717384	2012-12-10
45.46900451	-122.68727819	2012-12-10
39.50181118	-80.16177848	2012-12-11
34.55339465	-81.95332954	2012-12-10
40.76227496	-96.65478093	2012-12-17
42.391956	-71.5696594	2012-12-17
33.0704386	-96.7388437	2012-12-14
40.9031769	-83.8948195	2012-12-11
34.03429177	-118.20690728	2012-12-11
38.2668914	-84.50988594	2012-12-13
41.66413308	-86.10926098	2012-12-11
33.57948083	-83.71225918	2012-12-18
40.69394699	-73.9123897	2012-12-10
38.78029986	-90.67531594	2012-12-12
40.29113171	-75.20934521	2012-12-11
28.37391331	-81.68686942	2012-12-12
40.71858756	-89.5911031	2012-12-13
38.43642093	-81.51964433	2012-12-17
39.25203506	-84.38320758	2012-12-12
39.51547345	-84.09881088	2012-12-15
34.56931716	-79.00725511	2012-12-16
36.19292586	-115.08157264	2012-12-16
37.6266548	-77.32943491	2012-12-17
40.3268022	-79.95117479	2012-12-11
40.49442534	-79.93561677	2012-12-10
34.20418039	-118.43780596	2012-12-17
34.26399905	-86.08248076	2012-12-12
41.52371667	-74.21751434	2012-12-12
42.4004532	-83.2675271	2012-12-10
35.28331103	-80.67000935	2012-12-14
29.64518751	-82.62115926	2012-12-10
41.72522496	-71.86503409	2012-12-10
42.75814085	-87.83650481	2012-12-10
40.7862302	-74.4066803	2012-12-11
33.47165366	-117.10557404	2012-12-17
42.00381641	-87.99955902	2012-12-12
26.59042324	-81.94028675	2012-12-14
42.41048033	-71.08511106	2012-12-12
41.57155992	-74.09328277	2012-12-17
41.26339029	-84.36044826	2012-12-12
40.72070789	-73.53788819	2012-12-12
35.54898962	-80.37048245	2012-12-13
40.8023847	-73.9397864	2012-12-18
34.28391378	-118.41193746	2012-12-13
41.05846182	-81.43169915	2012-12-12
39.9500955	-75.333447	2012-12-14
32.75529889	-117.23174552	2012-12-14
42.3731313	-88.1532668	2012-12-14
41.35083852	-82.06388541	2012-12-17
38.01924614	-84.46306754	2012-12-12
35.0616039	-85.6332978	2012-12-12
42.89315328	-88.07788149	2012-12-12
42.71788071	-73.75080627	2012-12-12
30.02187856	-82.12687418	2012-12-13
46.99198463	-122.90117893	2012-12-13
42.12545355	-72.69849331	2012-12-12
39.24458241	-81.58511312	2012-12-11
28.91693993	-96.8452946	2012-12-14
31.5955487	-91.3620221	2012-12-16
28.04480266	-82.60604518	2012-12-16
40.10599772	-76.51741554	2012-12-11
42.77233379	-73.70176909	2012-12-17
42.62751786	-71.14597986	2012-12-15
40.26638426	-81.61666134	2012-12-10
33.88126848	-117.86277484	2012-12-13
46.81485303	-119.16536066	2012-12-12
40.06811991	-75.18411518	2012-12-11
40.16209855	-74.82527912	2012-12-11
34.277911	-85.195026	2012-12-12
33.06750362	-97.05946667	2012-12-11
42.7143997	-73.7519519	2012-12-10
25.83594955	-80.319848	2012-12-10
39.7151156	-104.8476676	2012-12-11
40.03919	-74.31195	2012-12-17
38.8294947	-90.3263166	2012-12-17
39.11043118	-75.68501168	2012-12-11
40.80189974	-73.44634029	2012-12-14
35.1908921	-89.75498319	2012-12-13
39.73054952	-104.81332563	2012-12-12
30.01190064	-90.27619218	2012-12-17
44.9115544	-93.5544014	2012-12-15
41.213486	-80.475986	2012-12-12
36.2355769	-86.7909987	2012-12-17
39.90202138	-75.04511414	2012-12-11
27.91815257	-82.78031048	2012-12-11
41.84012112	-71.87658417	2012-12-13
38.76030961	-76.63512144	2012-12-12
32.68067983	-79.96782549	2012-12-12
42.3731313	-88.1532668	2012-12-15
42.34185589	-71.19555924	2012-12-17
39.93506015	-83.20042457	2012-12-17
41.7497952	-92.7243072	2012-12-17
33.19121665	-87.51247343	2012-12-11
40.44768663	-78.38421173	2012-12-12
42.35906675	-83.45874126	2012-12-11
40.26422714	-74.77394179	2012-12-14
33.98150356	-118.40906049	2012-12-12
34.21421388	-118.8482359	2012-12-12
26.5992467	-81.8141271	2012-12-12
39.0908452	-76.97384975	2012-12-11
43.14811625	-76.21650215	2012-12-11
37.70580943	-97.44051435	2012-12-13
36.62132508	-119.31893027	2012-12-17
37.70068462	-121.42359892	2012-12-10
40.36260604	-74.36181544	2012-12-12
40.63713801	-74.12574501	2012-12-11
31.78481187	-106.31936758	2012-12-12
31.4558106	-85.6419646	2012-12-10
40.23023064	-75.01260082	2012-12-13
34.77821135	-96.636918	2012-12-17
37.899521	-78.3117812	2012-12-17
40.69411412	-73.91233413	2012-12-10
40.03513112	-75.3391951	2012-12-11
40.0854212	-85.68640131	2012-12-13
35.16603008	-89.98630457	2012-12-15
30.17989322	-97.61340155	2012-12-10
39.2413892	-84.6130181	2012-12-12
40.7636852	-73.77181285	2012-12-17
47.28121389	-122.50544838	2012-12-17
33.04640993	-96.56592829	2012-12-11
35.3835056	-118.98000842	2012-12-17
42.10914019	-76.00984186	2012-12-16
40.83503625	-75.52010888	2012-12-12
34.08565486	-84.5309811	2012-12-11
43.06918463	-77.66003391	2012-12-10
25.81055983	-80.32260745	2012-12-16
35.08795526	-106.49935093	2012-12-12
30.37750246	-91.20351787	2012-12-15
40.77793286	-73.66136553	2012-12-12
39.85881669	-75.47009591	2012-12-13
41.3811834	-83.6307875	2012-12-17
40.5499963	-85.6623716	2012-12-15
39.17347	-75.5213532	2012-12-14
41.50691608	-87.04690531	2012-12-13
37.798603	-122.2185111	2012-12-17
41.4655878	-81.8473634	2012-12-12
40.15820482	-75.05676373	2012-12-11
45.66977278	-122.53034114	2012-12-12
41.09852667	-85.04688143	2012-12-14
28.3241504	-82.6098214	2012-12-10
39.45187802	-77.97647137	2012-12-13
34.7652698	-77.41326456	2012-12-12
36.90412862	-121.75002527	2012-12-12
38.2138156	-82.9103079	2012-12-12
41.31570172	-95.38857858	2012-12-13
38.57881098	-77.76026026	2012-12-12
39.00819096	-77.43629028	2012-12-14
39.36548327	-76.88064239	2012-12-14
37.28484789	-80.0073729	2012-12-13
39.49873068	-76.33661901	2012-12-11
40.662303	-78.7819294	2012-12-17
42.54950015	-71.09635907	2012-12-11
34.19646022	-79.81089067	2012-12-10
21.46721458	-158.02654504	2012-12-17
38.96583865	-94.7535021	2012-12-11
40.80984587	-73.04564148	2012-12-12
38.73259044	-82.98838457	2012-12-10
29.57398233	-98.56356894	2012-12-16
41.38037049	-74.6737284	2012-12-11
40.5675007	-74.2965098	2012-12-11
40.28307613	-76.89731653	2012-12-17
37.263689	-80.031392	2012-12-17
35.82987399	-84.01454068	2012-12-17
42.23341328	-71.06900869	2012-12-18
39.90713501	-75.26408863	2012-12-12
41.53969485	-83.61739917	2012-12-11
34.03716821	-117.93277837	2012-12-17
39.95032677	-75.19898089	2012-12-11
43.45904377	-70.3878976	2012-12-11
34.01962004	-118.36673012	2012-12-11
34.6447411	-77.3330233	2012-12-18
39.7542823	-86.2482583	2012-12-10
40.06428048	-75.17633527	2012-12-11
29.98094404	-95.51066376	2012-12-16
38.33748394	-121.47227199	2012-12-15
40.82543826	-74.13794218	2012-12-16
34.8049926	-82.5198403	2012-12-11
40.52057297	-112.00686142	2012-12-17
34.23794621	-118.43042498	2012-12-13
40.54058273	-79.78772327	2012-12-13
38.71861648	-77.22278109	2012-12-13
33.53072566	-82.14672974	2012-12-12
43.58402523	-84.76835029	2012-12-12
36.4342998	-83.5766456	2012-12-17
38.31470716	-77.50421539	2012-12-15
28.3241506	-82.6098217	2012-12-12
39.24751089	-94.43782644	2012-12-10
39.7629521	-75.51236094	2012-12-13
40.33945115	-76.78455157	2012-12-13
45.54953802	-122.62894875	2012-12-13
28.3241504	-82.6098214	2012-12-10
41.0602502	-75.049671	2012-12-14
41.95497975	-87.65654117	2012-12-14
41.34441599	-72.04658467	2012-12-11
31.05072932	-83.1324777	2012-12-17
41.67719971	-87.99978249	2012-12-12
30.38624233	-88.53688773	2012-12-16
40.73327881	-73.7866775	2012-12-15
33.56308307	-117.2292277	2012-12-13
38.75000305	-104.79258025	2012-12-13
43.58182568	-71.20917367	2012-12-14
42.96222216	-78.69623597	2012-12-11
26.5992534	-81.8141004	2012-12-12
42.6907471	-82.96303601	2012-12-18
44.91025213	-91.72982072	2012-12-12
35.1632291	-89.9810069	2012-12-15
45.20429393	-93.83585569	2012-12-11
41.5938097	-73.1069185	2012-12-14
38.539802	-89.12952465	2012-12-17
26.7047596	-80.08904993	2012-12-10
40.68424	-73.97711	2012-12-12
32.76264594	-96.78087833	2012-12-12
35.14218286	-80.62799768	2012-12-13
33.42061677	-94.11554053	2012-12-13
35.38898159	-118.96135929	2012-12-14
26.683373	-80.2526929	2012-12-13
41.36690516	-74.19387882	2012-12-11
39.30702067	-84.55208036	2012-12-13
44.74106275	-90.4848593	2012-12-15
38.03676664	-121.97226245	2012-12-12
42.95698201	-78.77511981	2012-12-12
41.02928911	-111.93135441	2012-12-14
42.94932246	-87.94778287	2012-12-13
33.65903122	-117.90472545	2012-12-15
38.85261535	-94.40666885	2012-12-16
38.06656698	-85.55195801	2012-12-12
35.31377241	-81.52745736	2012-12-14
33.52026	-112.17881	2012-12-16
41.42487185	-81.69233475	2012-12-13
42.70462247	-83.37856132	2012-12-15
42.36870887	-71.08122759	2012-12-15
39.65298153	-76.87865731	2012-12-17
31.32757776	-89.33043689	2012-12-13
39.03844365	-77.05136503	2012-12-17
46.81902244	-92.08848945	2012-12-12
40.88750912	-83.87790981	2012-12-10
36.05711772	-95.68869459	2012-12-10
39.74322593	-74.97839595	2012-12-11
40.13847732	-75.4680853	2012-12-10
37.4977639	-77.4391268	2012-12-17
31.87569192	-102.38926757	2012-12-16
37.69984776	-97.27179975	2012-12-14
40.70617087	-74.01224487	2012-12-13
39.44803934	-87.40438519	2012-12-12
33.8232284	-79.0737325	2012-12-11
27.29486595	-82.43688555	2012-12-16
35.38405546	-118.97969202	2012-12-17
40.84146353	-74.82860562	2012-12-11
40.01910039	-75.05030899	2012-12-10
30.1749789	-85.6055049	2012-12-12
41.6396993	-93.68699393	2012-12-13
31.76020587	-106.41579281	2012-12-15
32.82512903	-96.9500713	2012-12-12
43.08442286	-75.34378943	2012-12-10
34.50504431	-79.84956631	2012-12-18
41.3986352	-73.4643356	2012-12-10
41.0620047	-86.19562862	2012-12-12
41.89636691	-88.057677	2012-12-10
36.3282857	-76.22831855	2012-12-15
42.89433605	-85.76551097	2012-12-13
40.8211334	-74.36812945	2012-12-16
39.27705336	-80.32351919	2012-12-14
38.59228594	-90.56845769	2012-12-11
44.79785376	-93.16113466	2012-12-11
41.3437095	-72.0553531	2012-12-16
29.88474553	-95.4683982	2012-12-17
35.4410179	-88.6550429	2012-12-17
30.49899404	-90.58175639	2012-12-11
42.37436786	-87.85389507	2012-12-17
35.8102935	-82.662015	2012-12-12
42.0578101	-87.7573743	2012-12-12
33.98024556	-117.45764182	2012-12-14
39.1351264	-75.76612436	2012-12-14
39.63246387	-79.95643097	2012-12-14
29.88474553	-95.4683982	2012-12-17
29.56653769	-98.61950255	2012-12-13
40.46535816	-74.30953985	2012-12-11
33.78345071	-79.02293379	2012-12-11
30.1863314	-97.7474831	2012-12-16
29.60240683	-95.28022575	2012-12-14
41.90462329	-88.19231592	2012-12-11
28.2911748	-82.7090419	2012-12-12
30.314688	-97.3628952	2012-12-15
34.5186527	-87.73408799	2012-12-17
33.70673463	-117.17592674	2012-12-12
25.8119791	-80.3754963	2012-12-16
33.38344357	-111.68945332	2012-12-16
41.3044285	-81.8312386	2012-12-14
39.1623041	-76.62797512	2012-12-12
32.78533632	-79.79327689	2012-12-10
39.98321671	-75.15572274	2012-12-11
41.66482153	-91.53501665	2012-12-10
33.37448085	-112.5739844	2012-12-13
38.8998796	-99.3298382	2012-12-13
41.50109906	-81.67177367	2012-12-11
42.73291441	-73.70556482	2012-12-14
45.59706244	-94.3050009	2012-12-13
30.75427809	-87.79479206	2012-12-12
35.10538353	-106.58634322	2012-12-12
37.96490387	-84.46650856	2012-12-17
40.20014174	-75.53500464	2012-12-13
37.34039153	-79.98379243	2012-12-16
39.74715235	-75.34360838	2012-12-14
43.07872673	-83.69238642	2012-12-16
35.7234549	-80.8709064	2012-12-12
41.36299528	-72.94405209	2012-12-10
42.48160757	-71.13915736	2012-12-12
40.1386682	-75.402871	2012-12-11
42.0560479	-71.0025447	2012-12-12
39.790456	-75.151609	2012-12-11
32.33894268	-95.29101539	2012-12-15
40.26552819	-74.57108317	2012-12-16
33.97131368	-84.65645861	2012-12-11
41.22260572	-73.9887928	2012-12-11
39.09509188	-84.85112697	2012-12-12
28.39481062	-81.26646655	2012-12-17
39.83008001	-75.85278201	2012-12-11
42.7052605	-87.8060361	2012-12-11
38.67148095	-121.3649985	2012-12-15
29.71688158	-95.61246084	2012-12-14
39.3597808	-85.9568858	2012-12-14
41.20644885	-88.33312614	2012-12-14
29.4083604	-82.11928024	2012-12-14
48.7461261	-122.4694203	2012-12-14
42.8213817	-73.93246085	2012-12-12
40.9486737	-73.9780716	2012-12-14
39.77065919	-75.17300094	2012-12-11
40.20230514	-85.39895399	2012-12-14
38.21854917	-84.53546319	2012-12-14
45.66982077	-122.5303776	2012-12-12
35.08261913	-87.43097417	2012-12-13
30.61667179	-96.34440962	2012-12-10
40.67727662	-111.84594961	2012-12-13
26.5992432	-81.8141323	2012-12-12
35.86024846	-78.64717207	2012-12-14
42.0135632	-91.6129108	2012-12-17
40.9005925	-73.8176992	2012-12-14
44.10444399	-123.07967372	2012-12-12
32.778954	-97.2842398	2012-12-12
39.9268846	-75.1141193	2012-12-11
